Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,,,,
02.12.2009,68615,68412,69139,68412,"1,36M","0,30%",,,,
01.12.2009,68408,67051,68757,67051,"2,33M","2,03%",,,,
30.11.2009,67044,67082,67545,66876,"2,22M","-0,06%",,,,
27.11.2009,67082,66371,67086,65737,"1,17M","1,04%",,,,
26.11.2009,66392,67911,67911,66236,"825,67K","-2,25%",,,,
25.11.2009,67917,67319,67997,67241,"1,39M","0,89%",,,,
24.11.2009,67317,66812,67317,65969,"1,35M","0,76%",,,,
23.11.2009,66809,66335,67365,66335,"1,58M","0,73%",,,,
19.11.2009,66327,66514,66564,65547,"1,47M","-0,28%",,,,
18.11.2009,66516,67430,68060,66494,"1,59M","-1,32%",,,,
17.11.2009,67406,66632,67409,66232,"1,73M","1,17%",,,,
16.11.2009,66627,65326,66896,65326,"1,76M","1,99%",,,,
13.11.2009,65326,64452,65788,64229,"1,86M","1,36%",,,,
12.11.2009,64448,66427,66614,64319,"1,91M","-2,99%",,,,
11.11.2009,66431,66303,67170,66028,"1,81M","0,19%",,,,
10.11.2009,66303,66214,66709,65706,"1,65M","0,13%",,,,
09.11.2009,66214,64475,66236,64475,"1,60M","2,71%",,,,
06.11.2009,64466,64820,65094,63587,"1,66M","-0,54%",,,,
05.11.2009,64816,63907,64830,63700,"1,58M","1,41%",,,,
04.11.2009,63913,62650,64142,62650,"1,89M","2,03%",,,,
03.11.2009,62643,61539,63237,60724,"1,90M","1,78%",,,,
30.10.2009,61546,63721,64226,60913,"2,00M","-3,41%",,,,
29.10.2009,63721,60167,63907,60167,"1,75M","5,91%",,,,
28.10.2009,60162,63161,63173,60146,"2,24M","-4,75%",,,,
27.10.2009,63161,65090,65498,63161,"1,50M","-2,96%",,,,
26.10.2009,65086,65056,65901,64501,"1,38M","0,04%",,,,
23.10.2009,65059,66144,66982,64988,"1,39M","-1,63%",,,,
22.10.2009,66135,65490,66502,65454,"1,27M","0,99%",,,,
21.10.2009,65486,65302,67157,65221,"1,79M","0,28%",,,,
20.10.2009,65303,67231,67231,64076,"2,65M","-2,88%",,,,
19.10.2009,67239,66200,67530,66194,"1,40M","1,57%",,,,
16.10.2009,66200,66703,66703,65499,"1,48M","-0,75%",,,,
15.10.2009,66703,66199,66703,65837,"1,33M","0,76%",,,,
14.10.2009,66201,64653,66393,64653,"2,10M","2,41%",,,,
13.10.2009,64646,64075,64646,63967,"1,19M","0,90%",,,,
09.10.2009,64071,63772,64177,63493,"1,15M","0,49%",,,,
08.10.2009,63760,62640,63816,62640,"1,77M","1,79%",,,,
07.10.2009,62638,62666,63015,62104,"1,41M","-0,05%",,,,
06.10.2009,62671,62378,63291,62002,"1,67M","0,48%",,,,
05.10.2009,62369,61178,62460,61178,"1,34M","1,96%",,,,
02.10.2009,61172,60453,61333,59678,"1,74M","1,18%",,,,
01.10.2009,60459,61519,61519,60306,"1,40M","-1,72%",,,,
30.09.2009,61518,61241,61926,60978,"1,54M","0,46%",,,,
29.09.2009,61235,61316,61599,60750,"1,18M","-0,13%",,,,
28.09.2009,61317,60357,61317,60357,"955,74K","1,59%",,,,
25.09.2009,60356,60045,60472,59755,"989,79K","0,52%",,,,
24.09.2009,60046,60496,60978,59600,"1,31M","-0,74%",,,,
23.09.2009,60496,61489,61630,60478,"1,52M","-1,62%",,,,
22.09.2009,61493,60938,62017,60938,"1,59M","0,93%",,,,
21.09.2009,60928,60703,61066,60014,"1,36M","0,37%",,,,
18.09.2009,60703,60236,60710,60158,"1,29M","0,78%",,,,
17.09.2009,60236,60409,61027,60116,"1,59M","-0,29%",,,,
16.09.2009,60411,59265,60526,59265,"1,81M","1,94%",,,,
15.09.2009,59264,58868,59401,58691,"1,13M","0,67%",,,,
14.09.2009,58868,58363,58868,57753,"990,51K","0,86%",,,,
11.09.2009,58366,58537,58834,58145,"1,12M","-0,29%",,,,
10.09.2009,58536,57908,58538,57615,"1,40M","1,08%",,,,
09.09.2009,57910,57844,58089,57534,"1,36M","0,10%",,,,
08.09.2009,57855,56655,57855,56655,"1,37M","2,12%",,,,
04.09.2009,56652,55707,56729,55656,"1,20M","1,70%",,,,
03.09.2009,55707,55389,55888,55339,"1,27M","0,58%",,,,
02.09.2009,55386,55813,55948,55386,"1,64M","-0,77%",,,,
01.09.2009,55815,56489,57002,55764,"1,44M","-1,19%",,,,
31.08.2009,56489,57698,57698,56170,"1,50M","-2,10%",,,,
28.08.2009,57701,57704,58136,57344,"1,18M","-0,01%",,,,
27.08.2009,57704,57769,57878,56845,"1,35M","-0,11%",,,,
26.08.2009,57766,57425,57791,57106,"1,24M","0,60%",,,,
25.08.2009,57421,57778,58311,57401,"1,25M","-0,61%",,,,
24.08.2009,57775,57731,58634,57698,"1,43M","0,08%",,,,
21.08.2009,57729,56836,57782,56836,"1,24M","1,58%",,,,
20.08.2009,56831,56173,56897,56143,"1,07M","1,20%",,,,
19.08.2009,56156,55748,56212,54918,"1,28M","0,73%",,,,
18.08.2009,55749,55219,55891,55216,"1,13M","0,96%",,,,
17.08.2009,55218,56636,56636,54881,"1,40M","-2,51%",,,,
14.08.2009,56638,57048,57190,55979,"1,50M","-0,72%",,,,
13.08.2009,57048,56588,57367,56533,"1,51M","0,81%",,,,
12.08.2009,56588,55761,56696,55714,"1,66M","1,48%",,,,
11.08.2009,55761,56816,56816,55568,"1,41M","-1,88%",,,,
10.08.2009,56830,56329,56830,56151,"1,19M","0,89%",,,,
07.08.2009,56330,55758,56644,55758,"1,26M","1,03%",,,,
06.08.2009,55755,56385,56780,55361,"1,33M","-1,12%",,,,
05.08.2009,56384,56041,56586,55407,"1,24M","0,62%",,,,
04.08.2009,56038,55998,56656,55727,"1,51M","0,07%",,,,
03.08.2009,55998,54766,56200,54766,"1,26M","2,25%",,,,
31.07.2009,54766,54474,54980,54206,"1,23M","0,53%",,,,
30.07.2009,54478,53735,55083,53735,"1,25M","1,38%",,,,
29.07.2009,53735,54470,54470,53256,"1,23M","-1,35%",,,,
28.07.2009,54472,54547,54547,53779,"1,30M","-0,14%",,,,
27.07.2009,54549,54458,54886,53943,"1,11M","0,17%",,,,
24.07.2009,54457,54249,54600,54037,"1,13M","0,38%",,,,
23.07.2009,54249,53074,54629,53065,"2,06M","2,22%",,,,
22.07.2009,53073,53232,53664,52543,"1,36M","-0,30%",,,,
21.07.2009,53234,53155,53716,52520,"1,40M","0,15%",,,,
20.07.2009,53155,52073,53262,52073,"1,50M","2,08%",,,,
17.07.2009,52072,51918,52352,51736,"1,23M","0,30%",,,,
16.07.2009,51918,51292,52338,50703,"1,55M","1,21%",,,,
15.07.2009,51297,48876,51488,48876,"1,89M","4,96%",,,,
14.07.2009,48873,49186,49647,48573,"1,43M","-0,64%",,,,
13.07.2009,49187,49221,49644,48262,"1,33M","-0,07%",,,,
10.07.2009,49221,49175,49326,48714,"1,04M","0,09%",,,,
08.07.2009,49178,49460,49846,48456,"1,55M","-0,56%",,,,
07.07.2009,49457,50619,50621,49400,"1,64M","-2,30%",,,,
06.07.2009,50622,50932,50932,49691,"1,38M","-0,61%",,,,
03.07.2009,50935,51026,51167,50915,"487,81K","-0,18%",,,,
02.07.2009,51025,51538,51538,50608,"1,01M","-1,01%",,,,
01.07.2009,51544,51464,52383,51464,"1,37M","0,15%",,,,
30.06.2009,51465,52143,52435,51102,"1,32M","-1,29%",,,,
29.06.2009,52138,51488,52275,51488,"1,05M","1,27%",,,,
26.06.2009,51486,51517,51935,51341,"1,22M","-0,06%",,,,
25.06.2009,51515,49668,51515,49327,"1,59M","3,71%",,,,
24.06.2009,49672,49819,50758,49520,"1,37M","-0,28%",,,,
23.06.2009,49814,49496,49902,49130,"1,40M","0,64%",,,,
22.06.2009,49495,51367,51367,49411,"1,60M","-3,66%",,,,
19.06.2009,51374,50908,51665,50908,"1,23M","0,92%",,,,
18.06.2009,50903,51050,51275,50510,"1,16M","-0,28%",,,,
17.06.2009,51046,51197,51197,50265,"1,64M","-0,31%",,,,
16.06.2009,51206,52035,52494,51166,"1,33M","-1,59%",,,,
15.06.2009,52034,53558,53558,51252,"1,66M","-2,85%",,,,
12.06.2009,53558,53411,53936,53143,"1,42M","0,28%",,,,
10.06.2009,53411,53159,54048,52819,"1,44M","0,48%",,,,
09.06.2009,53157,53633,54102,52845,"1,23M","-0,88%",,,,
08.06.2009,53630,53340,53905,52483,"1,18M","0,54%",,,,
